"plot.id","cluster","plot","count.ha","ba.ha","agb.ha","bgb.ha","agc.ha","bgc.ha","v.ha","dbh.mean","dbh.qdr.mean","h.mean","h.loreys","count.ha.sdt","ba.ha.sdt","agb.ha.sdt","bgb.ha.sdt","agc.ha.sdt","bgc.ha.sdt","v.ha.sdt","count.ha.ddw","agb.ha.ddw","v.ha.ddw","agc.ha.ddw","c.can"
603,6,3,500,4.64811984867388,14.9983288812562,4.12454044234547,7.04921457419044,1.93853400790237,13.8738811836655,9.372,16.4973265384401,5.3894,7.10675531456514,0,0,0,0,0,0,0,0,0,0,0,29.4602150072258
604,6,4,645,3.5101760846814,8.82888828729906,2.42794427900724,4.14957749503056,1.1411338111334,8.76464998133655,7.76511627906977,10.6205968726611,5.27317829457364,5.94506193929915,0,0,0,0,0,0,0,0,0,0,0,20.6015367845644
605,6,5,790,4.89508437416339,15.3160694945281,4.21191911099523,7.1985526624282,1.97960198216776,14.5490913619504,7.78037974683544,14.9151851189268,5.70227848101266,7.07662852590766,0,0,0,0,0,0,0,0,0,0,0,25.3718297703016
606,6,6,955,6.96129808145694,22.1934380241544,6.10319545664247,10.4309158713526,2.86850186462196,20.7612027676209,8.44607329842932,15.3427625967462,5.92293193717277,7.10089333664282,0,0,0,0,0,0,0,0,0,0,0,30.8652519994395
607,6,7,970,8.47575387100052,25.7902189399924,7.0923102084979,12.1214029017964,3.33338579799401,24.8649458123649,9.01288659793815,17.8151282031086,5.05958762886598,6.98489512971353,0,0,0,0,0,0,0,0,0,0,0,40.2431776591792
608,6,8,415,6.78498404775585,40.2899473897229,11.0797355321738,18.9362752731698,5.20747570012168,32.8962244482535,12.5493975903614,23.2810811780653,8.21060240963855,11.5437771663323,45,1.1555170478985,5.47690567881949,1.50614906167536,2.57414566904516,0.707890058987419,5.06024987728459,200,0.103292796627531,1.94966258334078,0.0485476144149395,41.6652838775624
609,6,9,565,5.3204913623768,16.9016580076372,4.64795595210024,7.9437792635895,2.18453929748711,15.8879327850343,9.29380530973451,17.8715201365168,5.92867256637168,7.10994696099648,0,0,0,0,0,0,0,0,0,0,0,32.6078527929063
610,6,10,1125,8.84346551013076,26.0817071064635,7.17246945427746,12.2584023400378,3.3710606435104,25.7918723619526,9.10133333333333,14.7571403704312,5.64008888888889,6.9440220962091,0,0,0,0,0,0,0,0,0,0,0,34.1159669273977
701,7,1,580,6.37751162660362,19.4420312882778,5.34655860427639,9.13775470549056,2.5128825440099,17.3836001477662,10.15,17.7599764781222,5.23103448275862,6.48991747638576,25,0.1661902513749,0.506984458491564,0.13942072608518,0.238282695491035,0.0655277412600346,0.441135403249535,0,0,0,0,38.5877470116193
702,7,2,725,6.51296139386314,22.0045083483827,6.05123979580525,10.3421189237399,2.84408270402847,19.939669688221,9.14620689655172,17.8979436989301,5.72262068965517,7.28937285952709,25,0.0855298599939821,0.206805495512308,0.0568715112658848,0.0971985828907849,0.0267296102949658,0.176020451867615,0,0,0,0,33.5952169868134
703,7,3,630,13.0068297583741,53.7491848151129,14.781025824156,25.2621168631031,6.94708213735334,46.3841475488293,13.8873015873016,24.9662919265422,6.68222222222222,8.49080433867667,10,1.08686539443593,7.65830780345624,2.10603464595047,3.59940466762443,0.989836283596719,6.74682562250045,25,0.00669259128590737,0.132371006459006,0.00314551790437646,52.23311916586
704,7,4,930,10.5527825110041,37.9488639143624,10.4359375764497,17.8359660397503,4.90489066093134,32.5544993833989,10.8387096774194,16.5472382857679,5.96064516129032,7.34504977590424,60,0.285480451422521,0.732529924027466,0.201445729107553,0.344289064292909,0.09467949268055,0.635709385831524,100,0.0319415029045872,0.562525726570154,0.015012506365156,55.5421272704289
705,7,5,630,9.28438018508045,30.3210446824847,8.3382872876833,14.2508910007678,3.91899502521115,28.1204158495151,11.5714285714286,20.2954655349185,5.54206349206349,7.21139911718229,10,0.219039693789914,0.944235082807706,0.259664647772119,0.443790488919622,0.122042384452896,0.768172206121229,0,0,0,0,53.5832614339063
706,7,6,525,6.06874019264555,20.3623921965068,5.59965785403936,9.57032433235818,2.6318391913985,17.0520985259816,10.3047619047619,17.5764664240529,5.28628571428571,6.69005976477166,0,0,0,0,0,0,0,75,0.0183229650514668,0.329637499664134,0.00861179357418939,36.7711452471932
707,7,7,545,5.49697425668302,16.89945167971,4.64734921192026,7.94274228946372,2.18425412960252,14.366346467667,9.82293577981651,17.1936935675489,4.87908256880734,6.22262088751694,0,0,0,0,0,0,0,125,0.0338920806918072,0.716944822971135,0.0159292779251494,33.2703420282855
708,7,8,630,7.08118125711793,21.7536586935229,5.9822561407188,10.2242195859558,2.81166038613784,20.7936810991108,9.5047619047619,22.0654644389333,5.57253968253968,6.99159684295988,0,0,0,0,0,0,0,150,0.0256505245214699,0.4258900080839,0.0120557465250908,22.6047765885387
709,7,9,590,7.67046549911503,26.7420487485371,7.3540634058477,12.5687629118124,3.45640980074842,25.502546640392,11.0677966101695,19.6237134893932,6.04338983050847,7.91612310241093,0,0,0,0,0,0,0,150,0.0305925146507538,0.471963427844203,0.0143784818858543,34.1776705913247
710,7,10,685,5.96066155138042,18.7139808373896,5.14634473028213,8.79557099357309,2.4187820232326,15.3391309284714,9.01605839416058,18.8262516552801,5.82642335766423,6.12712867373359,0,0,0,0,0,0,0,0,0,0,0,30.0227292413312
801,8,1,1425,9.94916082553414,26.7804426730218,7.36462173508098,12.5868080563202,3.46137221548806,26.0615787023031,8.64175438596491,12.8313655673717,5.35950877192982,6.23684539336965,0,0,0,0,0,0,0,0,0,0,0,44.0127822414637
802,8,2,515,6.59466243781056,20.2727349081705,5.57500209974689,9.52818540684014,2.62025098688104,20.1562964000919,11.047572815534,19.6966428018057,5.91766990291262,7.27727648800078,10,0.433736135736241,1.77553119469527,0.488271078541199,0.834499661506776,0.229487406914363,1.65045274370354,50,0.0142145859144873,0.439061135284075,0.00668085537980903,36.1077720495788
803,8,3,685,9.1361166467851,37.9239247933646,10.4290793181753,17.8242446528813,4.90166727954237,30.5921555916659,11.2956204379562,18.290344952682,6.58481751824818,7.97258490784198,0,0,0,0,0,0,0,25,0.00346501092639555,0.118791472213864,0.00162855513540591,52.6840407759325
804,8,4,845,7.6011973080942,21.0879637754143,5.79919003823895,9.91134297444474,2.7256193179723,20.7450053300803,9.90828402366864,14.180401564556,5.65360946745562,6.49803811577528,0,0,0,0,0,0,0,0,0,0,0,35.238599476831
805,8,5,720,7.86788318146662,24.4868899018348,6.73389472300458,11.5088382538624,3.16493051981215,23.537375490669,10.7805555555556,16.1764482865328,6.31375,7.12280151132495,0,0,0,0,0,0,0,25,0.0163642697841041,0.252458385642476,0.00769120679852892,43.6701341363604
806,8,6,540,11.5856792706421,41.5188404628276,11.4176811272776,19.513855017529,5.36631012982047,37.8920232500595,13.8509259259259,25.0479362729297,5.61444444444444,7.78712243527624,0,0,0,0,0,0,0,25,0.00893457362839182,0.176714586764426,0.00419924960534416,54.2218176968581
807,8,7,865,11.1530073494173,38.4271963057225,10.5674789840737,18.0607822636896,4.96671512251463,35.5359460418041,10.9595375722543,21.3397516980096,5.77491329479769,7.58624043604252,0,0,0,0,0,0,0,25,0.00505147047451384,0.173180295029137,0.0023741911230215,47.487038549727
808,8,8,675,8.41639740480176,26.1799133583171,7.1994761735372,12.304559278409,3.38375380156248,23.7333920321219,10.9525925925926,19.1648620905573,5.72222222222222,6.71404563604822,35,0.337426685949629,0.971718678397998,0.26722263655945,0.456707778847059,0.125594639182941,0.867778007342538,75,0.0216040739434092,0.473940667720556,0.0101539147534023,45.4232643922163
809,8,9,745,7.18868263073295,21.9728572852247,6.04253575343679,10.3272429240556,2.83999180411529,20.5280409001407,9.08389261744967,18.6970126456981,5.19744966442953,6.79906046325132,0,0,0,0,0,0,0,25,0.0025772808543438,0.0883572933822129,0.00121132200154158,40.3443397480781
810,8,10,455,5.63329974289473,19.758269183871,5.43352402556451,9.28638651641935,2.55375629201532,18.43489465832,11.1758241758242,17.4400602854777,5.97362637362637,7.79163338231645,0,0,0,0,0,0,0,50,0.0207955637575292,0.7129373288424,0.00977391496603873,39.4093278361967
901,9,1,0,0,0,0,0,0,0,0,0,0,0,10,0.314159265358979,1.11126363793423,0.305597500431913,0.522293909829087,0.143630825202999,1.00543531285488,0,0,0,0,0
902,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,9,3,30,1.72405107041864,5.77804887534196,1.58896344071904,2.71568297141072,0.746812817137948,5.49667329210681,27.0333333333333,27.1009092855548,7.57,7.5910264995695,0,0,0,0,0,0,0,0,0,0,0,4.3669936697575
904,9,4,10,0.156145008865047,0.328627588898937,0.0903725869472077,0.1544549667825,0.0424751158651876,0.341020699361262,14.1,14.1,5.2,5.2,10,0.1539380400259,0.56668896808856,0.155839466224354,0.266343815001623,0.0732445491254464,0.504301019124848,0,0,0,0,1.15756646159547
905,9,5,40,2.05032117545721,5.03272724647667,1.38399999278108,2.36538180584403,0.650479996607109,7.30028339006183,22.275,34.3159859033537,6.515,8.4775143169064,10,0.380132711084365,1.25613705742805,0.345437690792714,0.590384416991183,0.162355714672575,1.13994197399979,0,0,0,0,4.80001867069039
906,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,9,7,10,0.855298599939821,3.08269657919932,0.847741559279814,1.44886739222368,0.398438532861512,2.69419058981044,33,33,7.5,7.5,0,0,0,0,0,0,0,25,0.172480543891689,2.66092897759055,0.081065855629094,5.45433074864549
908,9,8,20,1.11989138720679,4.26135468186706,1.17187253751344,2.00283670047752,0.550780092631317,3.69197232322671,26.65,26.8535349851672,7.8,7.84934181458598,0,0,0,0,0,0,0,0,0,0,0,4.47810731928207
909,9,9,10,0.57255526111674,2.89357404573756,0.795732862577828,1.35997980149665,0.373994445411579,2.52496870152482,27,27,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,4.15473101448718
910,9,10,10,0.834689752132272,3.59644332932176,0.989021915563485,1.69032836478123,0.464840300314838,3.15512726305999,32.6,32.6,9,9,0,0,0,0,0,0,0,0,0,0,0,3.93614934626292
1001,10,1,235,1.99156161186263,3.91813504119265,1.07748713632798,1.84152346936055,0.50641895407415,3.88518284909926,9.07872340425532,16.3614823709891,3.96978723404255,4.64481505362351,0,0,0,0,0,0,0,0,0,0,0,12.2242094935757
1002,10,2,380,5.58011257926946,18.3582690512104,5.04852398908287,8.62838645406891,2.37280627486895,18.5955484102756,12.4315789473684,18.4571535943205,5.92631578947368,7.93444838855875,0,0,0,0,0,0,0,50,0.0204186825690905,0.315007495375449,0.00959678080747256,29.4707735654644
