"","species_na","MNF1","MNF2","MNF3","MNF4","MNF5","MNF6","MNF7","MNF8","MNF9","MNF10","MNF11","MNF12","MNF13","MNF14","MNF15","R401","R406","R410","R414","R419","R423","R428","R432","R436","R441","R445","R450","R454","R458","R463","R467","R472","R476","R481","R485","R490","R494","R499","R503","R508","R512","R517","R521","R526","R530","R535","R540","R544","R549","R553","R558","R562","R567","R572","R576","R581","R586","R590","R595","R599","R604","R609","R613","R618","R623","R627","R632","R637","R641","R646","R651","R655","R660","R665","R670","R674","R679","R684","R688","R693","R698","R703","R707","R712","R717","R722","R726","R731","R736","R740","R745","R750","R755","R759","R764","R769","R774","R779","R783","R788","R793","R798","R802","R807","R812","R817","R821","R826","R831","R836","R840","R845","R850","R855","R860","R864","R869","R874","R879","R883","R888","R893","R898","R902","R907","R912","R917","R921","R926","R931","R936","R940","R945","R950","R955","R959","R964","R969","R974","R978","R983","R988","R992","R997","ndvi","sr","evi","wbi","arvi","savi","vari","vigreen","vi700","sipi","pssr","psnd","psri","cari","mcari","ci_rededge","ari","mari","rgri","aci","crl1","crl2","pri","max","min","var","p95","mad_med","mad_mean","aad_mean","aad_med","sqmean","count"
"60","Psidium guajava",1.53226484318909,1.69688323032684,0.911342341022996,-1.88788762086859,0.374520087507195,1.09685453574639,1.12529248676191,-1.67364107659803,0.714374738620022,1.35882751901562,-0.907390283277401,-1.8277463011372,-0.61075567988043,0.0929788404430906,-0.608972769982826,131.346153846154,132.25,139.25,121.519230769231,122.423076923077,115.788461538462,129.25,122.923076923077,124.134615384615,127.365384615385,127.903846153846,128.192307692308,133.019230769231,141.134615384615,137.576923076923,133.519230769231,135.692307692308,137.865384615385,142.538461538462,141.557692307692,150.730769230769,152.326923076923,163,175.75,191.788461538462,217,258.576923076923,294.634615384615,327.538461538462,364.480769230769,393,411.346153846154,431.019230769231,443.096153846154,453,467.461538461538,452.307692307692,434.211538461538,433.096153846154,405.346153846154,398.134615384615,375.115384615385,386.153846153846,381.673076923077,372.519230769231,370.461538461538,368.576923076923,351.711538461538,347.192307692308,338.115384615385,336.769230769231,336.538461538462,327.596153846154,317.942307692308,304.442307692308,293.519230769231,286.288461538462,275.019230769231,266.038461538462,261.673076923077,263.961538461538,270.692307692308,294,502.615384615385,711.25,919.923076923077,1128.65384615385,1337.80769230769,1546.82692307692,1755.88461538462,1965.48076923077,2174.90384615385,2384.61538461538,2594.11538461538,2803.59615384615,2976.90384615385,3069.09615384615,3126.01923076923,3182.78846153846,3239.71153846154,3296.59615384615,3353.42307692308,3383.65384615385,3419.42307692308,3412.94230769231,3428.57692307692,3444.13461538462,3459.80769230769,3475.51923076923,3491.05769230769,3506.69230769231,3522.28846153846,3537.96153846154,3553.5,3569.17307692308,3584.78846153846,3638.03846153846,3665.17307692308,3625.75,3693.40384615385,3756.96153846154,3700.34615384615,3740.03846153846,3745.34615384615,3777.26923076923,3781,3781.19230769231,3781.26923076923,3781.34615384615,3781.55769230769,3781.61538461538,3781.86538461538,3774.17307692308,3762.71153846154,3755.26923076923,3739.28846153846,3710.21153846154,3695.36538461538,3678.34615384615,3650.55769230769,3636.84615384615,3627,3616.36538461538,3608.84615384615,3604.40384615385,3606.19230769231,3611.28846153846,3613.98076923077,3610.17307692308,0.837450299310218,12.4916020922026,1.88542328377636,1.04550863117984,0.773618905728204,1.27160706924688,0.554656793558065,0.272644838155395,0.569105367604309,1.04800920555211,14.4899140178168,0.857827550363891,0.0365607365180622,562.884615384615,2694.43728528061,2.73539787368047,0.00129128890895302,-3.73297166056084,0.580074802013717,0.130115991837366,0.00343161291908077,0.00493436462292038,-0.0859067667438337,8.57,2.37,1.31114714052252,8.1275,1.15,1.15,1.21875,1.21875,6.06180320434731,136
"61","Acacia mearnsii",3.66362490124173,1.88052060504754,2.79204897615645,-1.50447175672485,-0.196149844593472,0.211646385283934,-0.381146753165456,0.848821926365296,-0.363485370410813,0.968194667788016,0.0133334352324406,0.0687794634865387,-0.168983622474803,-0.503053469790353,-0.0451731700036262,100.377777777778,102.044444444444,111.933333333333,101.888888888889,105.666666666667,102.955555555556,112.911111111111,106.533333333333,108.977777777778,112.533333333333,110.866666666667,110.177777777778,113.822222222222,119.933333333333,117.422222222222,113.733333333333,115.577777777778,116.666666666667,120.6,119.311111111111,126.733333333333,127.644444444444,134.4,142.577777777778,153.311111111111,169.2,200.422222222222,228.2,255.555555555556,287.355555555556,311.333333333333,325.2,339.444444444444,346.111111111111,352.6,359.8,345.377777777778,327.577777777778,323.8,301.022222222222,294.066666666667,275.711111111111,283.511111111111,279.4,272.244444444444,270.422222222222,268.822222222222,258.888888888889,258.466666666667,251.933333333333,251.444444444444,252.111111111111,245.822222222222,242.266666666667,235.955555555556,229.2,227.8,224.8,221.755555555556,221.466666666667,225.333333333333,233.133333333333,246.844444444444,436.511111111111,626.044444444444,815.622222222222,1005.24444444444,1195.22222222222,1385.15555555556,1575.15555555556,1765.64444444444,1955.93333333333,2146.35555555556,2336.68888888889,2527.11111111111,2707.62222222222,2805.71111111111,2862.04444444444,2918.31111111111,2974.71111111111,3031.02222222222,3087.6,3113.28888888889,3147.42222222222,3151.66666666667,3167.08888888889,3182.64444444444,3198.26666666667,3213.75555555556,3229.33333333333,3245.02222222222,3260.53333333333,3276.13333333333,3291.84444444444,3307.22222222222,3322.8,3390.86666666667,3405.37777777778,3375.15555555556,3438.15555555556,3499.17777777778,3455.8,3504.64444444444,3514.31111111111,3538.35555555556,3541.91111111111,3542.13333333333,3542.42222222222,3542.73333333333,3542.97777777778,3543.22222222222,3543.66666666667,3536.26666666667,3525.44444444444,3518.22222222222,3502.8,3475.06666666667,3460.75555555556,3444.37777777778,3417.37777777778,3404.17777777778,3394.95555555556,3384.91111111111,3378.02222222222,3374.11111111111,3376.13333333333,3381.33333333333,3384.2,3380.62222222222,0.846407491502985,12.3313721918349,2.00882731580233,1.04662506105073,0.812644135535176,1.30768332900313,0.501003828568322,0.221191676191749,0.575083792090833,1.04166513951876,14.5812950247223,0.868351836337691,0.0355650658431176,500.253333333333,2335.5057090737,2.87741387500901,0.00177177018523206,-3.87436696382121,0.641849955838188,0.10938878018689,0.00385333811363548,0.00586603058783605,-0.0604943755861681,12.31,2.01,2.64822945454794,11.951,2.355,2.7218,2.79728,2.7686,8.47729697486174,100
"62","Maesa lanceolata",-1.35775816613852,4.35278274014939,-0.734106705134171,-0.538890934960787,1.13911364108411,-0.191652035817157,1.0691086538136,-0.0417661969008489,-0.204631961953859,1.67268833762771,-0.25186366397281,-0.493497038996497,-0.137648494199438,0.377902371332396,-0.094175960868597,129.372093023256,134.116279069767,138.348837209302,128.744186046512,138.53488372093,132.790697674419,146.441860465116,141,143.372093023256,148.116279069767,149.744186046512,151.093023255814,155.953488372093,165.325581395349,161.162790697674,157.604651162791,160.767441860465,164.255813953488,169.651162790698,169.558139534884,179.883720930233,182.93023255814,194.46511627907,210.06976744186,229.488372093023,258.395348837209,310.860465116279,358.883720930233,405.06976744186,454.883720930233,493.720930232558,518.720930232558,542.627906976744,557.53488372093,568.976744186047,582.744186046512,563.581395348837,536.720930232558,531.06976744186,493.046511627907,481.093023255814,452.720930232558,461.720930232558,455.139534883721,441.837209302326,438.790697674419,435.06976744186,415.604651162791,411.860465116279,400.395348837209,399.488372093023,398.441860465116,386.906976744186,377.023255813953,362.162790697674,351,341.674418604651,332.837209302326,322.627906976744,320.255813953488,324.279069767442,333.651162790698,357.209302325581,582.116279069767,806.906976744186,1031.74418604651,1256.58139534884,1481.88372093023,1707.23255813953,1932.58139534884,2158.44186046512,2384.20930232558,2610,2835.72093023256,3061.62790697674,3242.86046511628,3343.44186046512,3400.20930232558,3456.6976744186,3513.39534883721,3570.09302325581,3626.81395348837,3661.55813953488,3697.48837209302,3704.88372093023,3721.72093023256,3738.46511627907,3755.25581395349,3772.09302325581,3788.93023255814,3805.74418604651,3822.46511627907,3839.23255813953,3855.95348837209,3872.79069767442,3889.58139534884,3947.48837209302,3968.72093023256,3922.18604651163,4012.58139534884,4073.16279069767,4017.20930232558,4052.58139534884,4073.23255813953,4118.97674418605,4122.6511627907,4122.39534883721,4122.06976744186,4121.81395348837,4121.55813953488,4121.25581395349,4121.09302325581,4113.09302325581,4101.39534883721,4093.53488372093,4077.02325581395,4046.83720930233,4031.18604651163,4013.58139534884,3985.55813953488,3971.04651162791,3960.51162790698,3948.74418604651,3940.06976744186,3934.6511627907,3935.55813953488,3939.58139534884,3941.39534883721,3937.25581395349,0.822147584646105,12.6667497576824,1.84958683802903,1.04391080963978,0.759922840719698,1.25709006458172,0.592394775507415,0.305782577931313,0.556986718953009,1.05700818184263,14.8758106716043,0.843858224212378,0.0427913467152735,616.646511627907,2994.87378000447,2.66831444581855,0.00108526545283153,-3.66617223776574,0.547064387390599,0.149305246013521,0.00384101669538076,0.00512251770239637,-0.0756010424888506,7.83,2.03,4.84313673161205,6.9435,0.885,0.95177570093458,0.993650973884182,0.990560747663551,5.31570570129722,214
"63","Grevillea robusta",2.05100616053501,1.09963418387725,-0.33739844728497,-0.778766973996299,0.707748399811644,0.0242381831513175,0.795892958116683,1.50152815746356,-1.5389512337367,1.31936168746103,1.28599274403687,-0.686052656402411,-1.05376152589378,0.263581732122958,-0.564770239464278,85.9620253164557,89.746835443038,103.746835443038,93.3924050632911,101.607594936709,98.5822784810127,111.20253164557,108,110.670886075949,114.873417721519,115.012658227848,114.79746835443,119.126582278481,127.835443037975,125.79746835443,121.911392405063,125.367088607595,126.924050632911,131.455696202532,130.417721518987,138.974683544304,140.658227848101,148.253164556962,158.443037974684,170.240506329114,189.455696202532,224.607594936709,257.101265822785,289.493670886076,328.025316455696,357.670886075949,377.670886075949,397.26582278481,409.012658227848,417.240506329114,429.835443037975,415.594936708861,395.898734177215,392.645569620253,366.949367088608,359.417721518987,337.822784810127,347.139240506329,343.291139240506,335.341772151899,334.822784810127,332.987341772152,319.924050632911,318.20253164557,310.481012658228,310.46835443038,311.26582278481,303.607594936709,296.708860759494,287.278481012658,279.645569620253,274.708860759494,270.101265822785,265.405063291139,263.164556962025,266.443037974684,274.506329113924,292.405063291139,476.177215189873,659.974683544304,843.784810126582,1027.64556962025,1211.73417721519,1396.03797468354,1580.22784810127,1764.78481012658,1949.35443037975,2134,2318.50632911392,2503.10126582278,2645.16455696203,2720.01265822785,2766.43037974684,2812.81012658228,2859.26582278481,2905.60759493671,2952.13924050633,2974.44303797468,3005.43037974684,3008.40506329114,3021.6582278481,3034.94936708861,3048.13924050633,3061.43037974684,3074.64556962025,3087.94936708861,3101.15189873418,3114.44303797468,3127.74683544304,3141.0253164557,3154.30379746835,3200.05063291139,3221.6582278481,3178.78481012658,3242.75949367089,3296.92405063291,3253.48101265823,3280.51898734177,3288.89873417722,3315.36708860759,3318.26582278481,3318.07594936709,3317.82278481013,3317.67088607595,3317.32911392405,3317.06329113924,3317.01265822785,3310.60759493671,3301.17721518987,3294.87341772152,3281.69620253165,3257.40506329114,3244.77215189873,3230.58227848101,3208.05063291139,3196.46835443038,3188.05063291139,3178.59493670886,3171.69620253165,3167.39240506329,3168.12658227848,3171.32911392405,3172.77215189873,3169.39240506329,0.816851292683231,11.9686725178432,1.84872508362582,1.04369931112959,0.760512288842477,1.25862441895386,0.483364174520761,0.243055480399547,0.548334227580593,1.06248149776251,13.9298199066093,0.839888966193395,0.0489267281134359,493.66582278481,2343.65272321058,2.61816410331048,0.00154482529240013,-3.61535582097332,0.63471078532685,0.135240426556631,0.00450223668378861,0.00627805120745702,-0.0896642124594964,27.24,2.1,5.53747511706865,17.541,1.73,1.89818181818182,2.14632066115702,2.11090909090909,14.7781939971764,550
"64","Grevillea robusta",-1.77666015426318,3.68694946906226,-2.95954212499043,-0.435528845274968,3.597326511665,-0.768520008595217,2.50748149695851,1.73528365643015,-2.08174139893954,1.43792756493129,1.88923441918774,-1.37400943573032,-0.906453228466923,0.308874766504954,-0.703787882028827,120.190476190476,130.444444444444,136.714285714286,130.206349206349,133.666666666667,129.444444444444,144.126984126984,137.333333333333,140.746031746032,146.126984126984,144.253968253968,146.095238095238,149.809523809524,159.126984126984,156.587301587302,152.539682539683,156.444444444444,158.301587301587,163.555555555556,162.301587301587,173.031746031746,175.47619047619,187.031746031746,203.063492063492,221.222222222222,251.269841269841,304.984126984127,357.571428571429,409.412698412698,467.111111111111,511.952380952381,544.174603174603,575.301587301587,593.984126984127,609.650793650794,625.571428571429,604.444444444444,574.222222222222,564.222222222222,524.269841269841,510.190476190476,478.015873015873,487.063492063492,479.349206349206,466.253968253968,461.492063492063,454.714285714286,432.253968253968,425.079365079365,412.428571428571,410.52380952381,410.301587301587,397.904761904762,385.793650793651,368.349206349206,355.111111111111,345.936507936508,335.555555555556,325.650793650794,321.888888888889,325.920634920635,335.968253968254,357.746031746032,598,838.206349206349,1078.47619047619,1318.7619047619,1559.44444444444,1800.19047619048,2040.98412698413,2282.22222222222,2523.50793650794,2764.77777777778,3006.01587301587,3247.22222222222,3427.77777777778,3513.84126984127,3568.80952380952,3623.73015873016,3678.87301587302,3733.73015873016,3788.84126984127,3807.8253968254,3843.07936507937,3840,3851.93650793651,3863.90476190476,3875.85714285714,3887.84126984127,3899.79365079365,3911.7619047619,3923.7619047619,3935.79365079365,3947.77777777778,3959.77777777778,3971.73015873016,4023.80952380952,4058.63492063492,3998.4126984127,4082.98412698413,4133.30158730159,4090.98412698413,4126.28571428571,4136.06349206349,4166.53968253968,4170.25396825397,4170.03174603175,4169.80952380952,4169.55555555556,4169.30158730159,4169.09523809524,4169.03174603175,4160.7619047619,4148.96825396825,4141.01587301587,4124.2380952381,4093.46031746032,4077.52380952381,4059.61904761905,4030.95238095238,4016.36507936508,4005.60317460317,3993.80952380952,3985.03174603175,3979.65079365079,3980.66666666667,3984.8253968254,3986.85714285714,3982.61904761905,0.825565929502593,12.9598329649772,1.82597082841005,1.04381647201205,0.753490228163082,1.25244856733222,0.617355050119646,0.328732580528014,0.561923208540801,1.05774476648966,14.8856254922775,0.844808003126556,0.043764824139962,659.688888888889,3334.87372532206,2.59828642139506,0.00088566593652982,-3.59641816373933,0.523450590960527,0.155308882834819,0.00375083617422437,0.00481869453704771,-0.0947270001052179,16.42,2.04,6.83278297794217,15.0915,3.51,3.44884892086331,3.47242663423218,3.46881294964029,10.7589488434432,278
"65","Cupressus lusitanica",2.98747008425583,2.39074705559095,1.2186255703015,-2.04799312448927,2.30892743361848,0.181660865240597,-0.41898286779012,0.908019508314984,-0.751293199349727,0.964331872654813,1.39287821758272,-1.94491513829146,0.107717979466543,0.694610349833965,-0.664246540729489,87.3857142857143,90.0285714285714,96.5857142857143,84.4571428571429,86.7142857142857,82.3714285714286,95.4,89.5142857142857,91.7,95.5857142857143,96.1285714285714,96.2428571428571,100.057142857143,107.828571428571,105.285714285714,101.885714285714,103.914285714286,105.557142857143,109.728571428571,108.228571428571,115.528571428571,116.585714285714,124.285714285714,135.1,148.414285714286,169.985714285714,209.257142857143,248.442857142857,287.314285714286,329.528571428571,361.785714285714,382.485714285714,403.614285714286,415.214285714286,423.985714285714,432.271428571429,414.4,389.842857142857,379.371428571429,349.942857142857,337.8,315.028571428571,321.5,316.585714285714,307.785714285714,303.3,297.557142857143,282.014285714286,276.871428571429,267.7,266.8,266,257.885714285714,248.957142857143,237.257142857143,227.4,220.671428571429,210.642857142857,203.6,199.942857142857,202.271428571429,210.157142857143,230.228571428571,474.771428571429,719.357142857143,964,1208.51428571429,1453.47142857143,1698.6,1943.72857142857,2189.35714285714,2434.9,2680.58571428571,2926.14285714286,3171.75714285714,3383.1,3505.25714285714,3569.27142857143,3633.25714285714,3697.54285714286,3761.62857142857,3825.82857142857,3852.42857142857,3889.44285714286,3889,3901.95714285714,3914.98571428571,3927.97142857143,3940.95714285714,3953.97142857143,3967,3979.98571428571,3993.05714285714,4006.05714285714,4018.98571428571,4032.12857142857,4080.57142857143,4111.6,4051.47142857143,4128.6,4191.77142857143,4129.91428571429,4163.78571428571,4169.72857142857,4207.6,4212.57142857143,4213.42857142857,4214.51428571429,4215.42857142857,4216.45714285714,4217.37142857143,4218.6,4209.18571428571,4194.97142857143,4185.91428571429,4166.44285714286,4130.82857142857,4113.54285714286,4092.37142857143,4056.8,4040.44285714286,4029.22857142857,4017.67142857143,4010.48571428571,4006.44285714286,4010.7,4019.45714285714,4024.68571428571,4020.47142857143,0.88595111529909,17.3751376713846,2.03645610073903,1.04920370334552,0.835170850341594,1.33704986078955,0.656889922487035,0.346771281330577,0.658490063654713,1.03165072126689,20.3709528230364,0.90155118579396,0.025399699406928,654.3,4127.63972503424,3.04821441382838,0.00156354667036829,-4.04556285008161,0.489687969336846,0.106494045585446,0.00492262052090262,0.00670622205159977,-0.0694044183825735,13.51,2.7,3.70947216160913,13.1845,2.015,2.8927,3.027948,2.8611,9.93840334258979,100
"66","Newtonia buchananii",2.97166888782081,4.60261661415341,2.12927048744931,-2.98627245867578,3.18950907194189,-1.26356802818154,-1.31400900133964,0.418726682299044,0.438242776929831,0.253808290940248,0.100490616806666,-0.91106015599544,1.47219038663917,0.181147358795049,0.232557564798719,74.8151260504202,76.4117647058823,83.3865546218487,69,71.4201680672269,67.0924369747899,76.109243697479,70.655462184874,70.5378151260504,72.5714285714286,71.7731092436975,71.6806722689076,73.4285714285714,78.7983193277311,76.7563025210084,73.7226890756303,75.3361344537815,76.4201680672269,79.3697478991597,78.8823529411765,85.2605042016807,87.2016806722689,95.1848739495798,109.420168067227,122.663865546218,146.243697478992,187.210084033613,228.764705882353,269.806722689076,313.294117647059,346.327731092437,368.588235294118,388.974789915966,400.823529411765,408.361344537815,415.378151260504,393.672268907563,366.336134453782,353.285714285714,321.831932773109,308.848739495798,286.487394957983,290.109243697479,284.18487394958,274.941176470588,270.294117647059,265.285714285714,250.235294117647,244.890756302521,236.53781512605,235.81512605042,233.924369747899,224.764705882353,215.084033613445,203.109243697479,195.109243697479,191.084033613445,184.831932773109,180.117647058824,179.100840336134,182.873949579832,191.134453781513,209.865546218487,469.285714285714,728.739495798319,988.210084033613,1247.6218487395,1507.63865546218,1767.63025210084,2027.63865546218,2288.21848739496,2548.6974789916,2809.3025210084,3069.82352941176,3330.3781512605,3585.21008403361,3738.43697478992,3815.3025210084,3892.13445378151,3969.25210084034,4046.11764705882,4123.18487394958,4154.34453781513,4195.6974789916,4198.72268907563,4214.67226890756,4230.68907563025,4246.57142857143,4262.61344537815,4278.57983193277,4294.56302521008,4310.58823529412,4326.57983193277,4342.52941176471,4358.46218487395,4374.53781512605,4428.35294117647,4455.60504201681,4396.98319327731,4479.05882352941,4545.10924369748,4480.78151260504,4519.38655462185,4528.63025210084,4565.01680672269,4570.65546218487,4572.12605042017,4573.52100840336,4574.96638655462,4576.45378151261,4577.81512605042,4579.45378151261,4569.01680672269,4552.78151260504,4542.74789915966,4520.87394957983,4480.93277310924,4461.78151260504,4437.94957983193,4397.31092436975,4379.20168067227,4366.94117647059,4354.64705882353,4347.39495798319,4343.63025210084,4349.28571428571,4360.26890756303,4367.02521008403,4362.3781512605,0.900414110780581,25.5060135842329,2.0878914944212,1.05028518662216,0.861620204467161,1.36758345879826,0.706975657990566,0.426587010786808,0.712776056874504,1.03313484899894,30.9805204852625,0.915026888453045,0.0278654976842795,691.631932773109,6442.59352238277,3.27853188099338,0.00175771310576388,-4.27570028387672,0.423080755400331,0.0962926438788619,0.00805445213715601,0.0100371456454603,-0.0580127294826148,15.74,2.21,7.71732777073337,15.298,1.96,2.11002096436059,2.39989768337223,2.37593291404612,12.2066859278724,477
"67","Newtonia buchananii",2.47001336880529,5.72201823654459,2.34511206464481,-3.78216263362721,3.53087599898007,-0.99677516918963,-0.267320743999131,0.100106560037846,0.289438099788029,0.579163128782912,-0.168357708835418,-0.279664629361412,2.2561233718671,0.937080775161705,0.291948319635173,77.5223880597015,78.7835820895522,81.544776119403,66.5820895522388,66.3134328358209,60.0820895522388,68.589552238806,62.0074626865672,62.2238805970149,63.5,63.3955223880597,62.544776119403,64.5671641791045,69.4925373134328,66.8283582089552,64.7462686567164,66.0149253731343,67.5298507462687,70.8208955223881,70.6268656716418,76.8358208955224,79.4477611940299,86.9850746268657,100.283582089552,114.888059701493,139.716417910448,183.320895522388,227.94776119403,272.753731343284,319.201492537313,355.313432835821,378.932835820896,401.39552238806,414.223880597015,422.925373134328,430.059701492537,407.358208955224,379.485074626866,365.298507462687,332.05223880597,317.820895522388,294.089552238806,298.440298507463,293.186567164179,283.753731343284,279.029850746269,273.164179104478,255.664179104478,249.708955223881,239.970149253731,238.373134328358,238.141791044776,228.291044776119,217.529850746269,205.350746268657,196.873134328358,191.932835820896,184,177.619402985075,176,179.455223880597,187.962686567164,207.455223880597,474.955223880597,742.470149253731,1010.01492537313,1277.47014925373,1545.55970149254,1813.61940298507,2081.64925373134,2350.26119402985,2618.9552238806,2887.57462686567,3156.24626865672,3424.87313432836,3687.20149253731,3846.39552238806,3929.88805970149,4013.27611940298,4096.89552238806,4180.29104477612,4263.89552238806,4292.77611940299,4336.49253731343,4337.15671641791,4354.62686567164,4372.01492537313,4389.44776119403,4406.89552238806,4424.30597014925,4441.76119402985,4459.17910447761,4476.61940298507,4494.15671641791,4511.5447761194,4528.94029850746,4593.9328358209,4628.70895522388,4572.20149253731,4667.68656716418,4736.50746268657,4673.67164179104,4716.14179104478,4723.53731343284,4773.07462686567,4779.02985074627,4780.71641791045,4782.38805970149,4784.00746268657,4785.61940298507,4787.28358208955,4789.13432835821,4777.9552238806,4760.92537313433,4750.08955223881,4727.03731343284,4684.85820895522,4664.64925373134,4639.42537313433,4596.17164179104,4577.02985074627,4564.25373134328,4551.4776119403,4544.11940298507,4540.35074626866,4546.74626865672,4558.70895522388,4566.17164179104,4561.28358208955,0.906132125405133,25.6502875424615,2.06849730376433,1.0509337695321,0.862814351155829,1.37279740077431,0.765668614768365,0.447886467326022,0.722570900127582,1.03192624543111,31.1886105696978,0.920629027285624,0.0274922554121816,714.85671641791,6674.35840980568,3.32576745851283,0.00156821102554395,-4.32315247980486,0.399166482232526,0.0962947701436127,0.00821877447937235,0.0100081904886491,-0.0645439700801832,18.28,5.07,11.1203324514116,17.83,1.94,2.16954887218045,2.17545819435808,2.16533834586466,14.8717591275838,266
"68","Newtonia buchananii",3.04048874724045,1.47843745795649,1.65278272063875,-1.60115712305614,0.870037094926212,-0.832040265577831,0.230512091139359,1.11963192384634,-0.558450738287686,0.538155939402197,0.538703496470602,0.438621938200807,-0.434339978579265,-0.0447348092974566,-0.0795992878474185,90.4029850746269,91.9701492537313,102.522388059701,89.6716417910448,94.6417910447761,90.910447761194,103.388059701493,98.9253731343284,102,105.029850746269,104.791044776119,105.119402985075,108.208955223881,116.298507462687,113.880597014925,110.970149253731,112.611940298507,114.940298507463,119.179104477612,118.388059701493,125.776119402985,126.402985074627,133.089552238806,143.597014925373,153.059701492537,169.626865671642,199.477611940299,228.507462686567,256.731343283582,289.238805970149,314.731343283582,330.65671641791,346.925373134328,356.358208955224,363.716417910448,373.955223880597,359.880597014925,342.910447761194,340.10447761194,317.507462686567,311.134328358209,292.134328358209,298.970149253731,295.253731343284,288.611940298507,287.641791044776,286.791044776119,275.626865671642,274.850746268657,267.671641791045,268.701492537313,269.074626865672,264.223880597015,259.746268656716,253.34328358209,248.283582089552,245.492537313433,243.194029850746,240.55223880597,241.029850746269,246.597014925373,253.358208955224,267.970149253731,445.716417910448,623.537313432836,801.253731343284,979.044776119403,1157.20895522388,1335.32835820896,1513.41791044776,1691.97014925373,1870.4328358209,2049.0447761194,2227.55223880597,2406.07462686567,2573.26865671642,2669.22388059702,2723.68656716418,2778.26865671642,2832.94029850746,2887.4776119403,2942.13432835821,2968.4776119403,2993.94029850746,2994.91044776119,3010.20895522388,3025.37313432836,3040.53731343284,3055.79104477612,3071.02985074627,3086.26865671642,3101.50746268657,3116.73134328358,3131.97014925373,3147.16417910448,3162.4776119403,3213.41791044776,3234.20895522388,3200.92537313433,3261.83582089552,3315.88059701493,3277.14925373134,3304.64179104478,3318.83582089552,3348.02985074627,3351.26865671642,3351.4328358209,3351.53731343284,3351.71641791045,3351.83582089552,3351.94029850746,3352.20895522388,3345.32835820896,3335.20895522388,3328.55223880597,3314.50746268657,3288.67164179104,3275.55223880597,3260.50746268657,3235.82089552239,3223.62686567164,3214.92537313433,3205.61194029851,3199.08955223881,3195.17910447761,3196.89552238806,3201.4776119403,3204.02985074627,3200.53731343284,0.823635924403881,15.0972920526664,1.91713279805232,1.04499255177314,0.78275525789108,1.27908211359688,0.469802673572975,0.24541144672794,0.56929529307213,1.06082828338266,18.0515024761253,0.846084258228206,0.0482870823235348,471.244776119403,2815.41111599086,2.79907102329841,0.00191755074094993,-3.79584236616346,0.633548819031499,0.122416555211741,0.00604495672739355,0.00820637030245178,-0.0782671857860601,16.98,2.59,5.11268392191507,15.9945,2.525,2.43995798319328,2.57920909540287,2.55806722689076,11.6800915157,238
"69","Grevillea robusta",-0.9082701660787,2.12457813020748,0.464687376719298,-1.10294346275586,0.0333123063032008,-0.380726313289207,2.20226473073605,1.09959568734033,-1.30457718448737,0.708370942952512,1.16531397765384,-0.408071825351519,-1.95258104636133,-0.284856666957435,-0.576900274693212,153.582278481013,158.911392405063,171.544303797468,163.518987341772,167.974683544304,164.569620253165,180.518987341772,176.772151898734,180.569620253165,187.518987341772,188.215189873418,190.417721518987,195.936708860759,208.835443037975,206.708860759494,202.26582278481,206.645569620253,209.873417721519,216.26582278481,214.151898734177,227.974683544304,229.73417721519,241.050632911392,254.73417721519,269.53164556962,293.822784810127,338.316455696203,377.746835443038,415.721518987342,462.303797468354,498.569620253165,523.278481012658,547.379746835443,562.278481012658,574.848101265823,593.367088607595,577.949367088608,558.151898734177,559.506329113924,528.481012658228,521.936708860759,494.645569620253,508.405063291139,503.025316455696,491.278481012658,491.367088607595,491.73417721519,475.417721518987,475.177215189873,463.443037974684,465.379746835443,466.240506329114,456.670886075949,448.898734177215,437.53164556962,429.101265822785,423.341772151899,418.974683544304,411.101265822785,409.443037974684,415.075949367089,423.493670886076,444.46835443038,644.26582278481,843.936708860759,1043.74683544304,1243.43037974684,1443.54430379747,1643.74683544304,1843.92405063291,2044.53164556962,2245.12658227848,2445.69620253165,2646.27848101266,2846.79746835443,3002.6582278481,3081.63291139241,3133.46835443038,3185.21518987342,3237.16455696203,3288.88607594937,3340.79746835443,3370.30379746835,3410.58227848101,3414.05063291139,3431.86075949367,3449.58227848101,3467.36708860759,3485.08860759494,3502.86075949367,3520.55696202532,3538.40506329114,3556.20253164557,3573.9746835443,3591.73417721519,3609.45569620253,3667.08860759494,3695.56962025316,3641.46835443038,3713.13924050633,3778.98734177215,3727.98734177215,3763.16455696203,3777.3164556962,3811.24050632911,3813.75949367089,3812.46835443038,3811.25316455696,3810.05063291139,3808.79746835443,3807.49367088608,3806.3164556962,3799.78481012658,3790.81012658228,3784.37974683544,3771.30379746835,3747.3164556962,3733.94936708861,3720.22784810127,3699.86075949367,3687.72151898734,3678.3417721519,3667.43037974684,3658.21518987342,3652.17721518987,3650.36708860759,3650.49367088608,3649.64556962025,3645.75949367089,0.761093207002059,8.7260366491628,1.7312643155588,1.03901772970353,0.701388112919473,1.1891206973188,0.377106878291396,0.186578602374492,0.461448640199283,1.08225567462169,10.0302171036091,0.789077909711623,0.0610584488017789,538.010126582279,1962.98805810478,2.33158062099637,0.000943086282716046,-3.32961834831569,0.710274161352612,0.163510725151461,0.00242454166691015,0.00353685051431943,-0.0966440311477335,16.03,2.45,7.69531438848726,15.101,2.34,2.51408602150538,2.51848383242764,2.4494623655914,11.0178587027728,279
